,t1_name,t2_name,date,t1_odds,t2_odds,R_ev,B_ev,t1_prob,t2_prob,winner,bet,net_profit
3225,Mizuto Hirota,Rani Yahya,2013-03-02,-150,140,66.66666667,140.0,0.552830458750895,0.44716954124910635,1,Blue,140.0
3226,Dong Hyun Kim,Siyar Bahadurzada,2013-03-02,-170,160,58.82352941,160.0,0.7702725538625304,0.22972744613747012,0,Red,58.82352941
3227,Riki Fukuda,Brad Tavares,2013-03-02,110,-120,110.0,83.33333333,0.38028116538566165,0.6197188346143353,1,Blue,83.33333333
3228,Takeya Mizugaki,Bryan Caraway,2013-03-02,-215,195,46.51162791,195.0,0.5975855163839034,0.4024144836160999,0,Blue,-100.0
3229,Lyoto Machida,Dan Henderson,2013-02-23,-192,177,52.08333333,177.0,0.7758122039852514,0.22418779601474906,0,Red,52.08333333
3230,Urijah Faber,Ivan Menjivar,2013-02-23,-350,318,28.57142857,318.0,0.8390872022361494,0.16091279776385142,0,Red,28.57142857
3231,Court McGee,Josh Neer,2013-02-23,-370,330,27.02702703,330.0,0.8605793740362847,0.1394206259637154,0,Red,27.02702703
3232,Josh Koscheck,Robbie Lawler,2013-02-23,-310,280,32.25806452,280.0,0.6476023594935649,0.352397640506435,1,Blue,280.0
3233,Brendan Schaub,Lavar Johnson,2013-02-23,-105,-105,95.23809524,95.23809524,0.6914901624340648,0.3085098375659359,0,Red,95.23809524
3234,Michael Chiesa,Anton Kuivanen,2013-02-23,-190,175,52.63157895,175.0,0.817862366386921,0.18213763361307742,0,Red,52.63157895
3235,Dennis Bermudez,Matt Grice,2013-02-23,-410,365,24.3902439,365.0,0.8767010273718778,0.12329897262812566,0,Red,24.3902439
3236,Kenny Robertson,Brock Jardine,2013-02-23,135,-145,135.0,68.96551724,0.4199070682898991,0.5800929317101023,0,,0.0
3237,Renan Barao,Michael McDonald,2013-02-16,-295,265,33.89830508,265.0,0.6053407504614995,0.39465924953850207,0,Blue,-100.0
3238,Cub Swanson,Dustin Poirier,2013-02-16,100,-110,100.0,90.90909091,0.35260341103914866,0.6473965889608486,0,Blue,-100.0
3239,Jimi Manuwa,Cyrille Diabate,2013-02-16,-200,185,50.0,185.0,0.051108180510250394,0.9488918194897508,0,Blue,-100.0
3240,Gunnar Nelson,Jorge Santiago,2013-02-16,-330,300,30.3030303,300.0,0.8373592598417865,0.16264074015821411,0,Red,30.3030303
3241,James Te Huna,Ryan Jimmo,2013-02-16,-230,190,43.47826087,190.0,0.7919860049536629,0.20801399504633575,0,Red,43.47826087
3242,Terry Etim,Renee Forte,2013-02-16,-355,320,28.16901408,320.0,0.9458814284482819,0.05411857155171671,1,Red,-100.0
3243,Paul Sass,Danny Castillo,2013-02-16,-107,-103,93.45794393,97.08737864,0.8028555909127296,0.1971444090872716,1,Red,-100.0
3244,Andy Ogle,Josh Grispi,2013-02-16,145,-155,145.0,64.51612903,0.5672955737665125,0.4327044262334869,0,Red,145.0
3245,Tom Watson,Stanislav Nedkov,2013-02-16,-110,100,90.90909091,100.0,0.7321007354272556,0.2678992645727452,0,Red,90.90909091
3246,Vaughan Lee,Motonobu Tezuka,2013-02-16,-127,117,78.74015748,117.0,0.5872434525470311,0.4127565474529668,0,Red,78.74015748
3247,Phil Harris,Ulysses Gomez,2013-02-16,185,-200,185.0,50.0,0.48708464794580586,0.5129153520541927,0,Red,185.0
3248,Jose Aldo,Frankie Edgar,2013-02-02,-175,165,57.14285714,165.0,0.7074385540136648,0.292561445986334,0,Red,57.14285714
3249,Rashad Evans,Rogerio Nogueira,2013-02-02,-525,450,19.04761905,450.0,0.49609138233381944,0.503908617666181,1,Blue,450.0
3250,Alistair Overeem,Antonio Silva,2013-02-02,-440,390,22.72727273,390.0,0.8176863387856059,0.182313661214393,1,Red,-100.0
3251,Jon Fitch,Demian Maia,2013-02-02,-171,161,58.47953216,161.0,0.8501073121644512,0.14989268783554813,1,Red,-100.0
3252,Joseph Benavidez,Ian McCall,2013-02-02,-210,190,47.61904762,190.0,0.7278919262004859,0.27210807379951485,0,Red,47.61904762
3253,Gleison Tibau,Evan Dunham,2013-02-02,125,-135,125.0,74.07407407,0.2725860385958929,0.7274139614041071,1,Blue,74.07407407
3254,Tyron Woodley,Jay Hieron,2013-02-02,-160,150,62.5,150.0,0.5688785586238543,0.4311214413761477,0,Blue,-100.0
3255,Edwin Figueroa,Francisco Rivera,2013-02-02,275,-305,275.0,32.78688525,0.37578371851142395,0.6242162814885771,1,Red,-100.0
3256,Demetrious Johnson,John Dodson,2013-01-26,-245,205,40.81632653,205.0,0.6883074993795723,0.31169250062042897,0,,0.0
3257,Rampage Jackson,Glover Teixeira,2013-01-26,215,-235,215.0,42.55319149,0.28179246774756483,0.7182075322524352,1,Blue,42.55319149
3258,Anthony Pettis,Donald Cerrone,2013-01-26,-150,140,66.66666667,140.0,0.5815127772630626,0.4184872227369405,0,Blue,-100.0
3259,Erik Koch,Ricardo Lamas,2013-01-26,-225,205,44.44444444,205.0,0.7340644959821293,0.26593550401786864,1,Red,-100.0
3260,TJ Grant,Matt Wiman,2013-01-26,-185,170,54.05405405,170.0,0.7013534364505443,0.29864656354945857,0,Red,54.05405405
3261,Clay Guida,Hatsu Hioki,2013-01-26,-210,190,47.61904762,190.0,0.42398955794030707,0.5760104420596954,0,Blue,-100.0
3262,Mike Stumpf,Pascal Krauss,2013-01-26,250,-275,250.0,36.36363636,0.3004937504203639,0.6995062495796354,1,Red,-100.0
3263,Ryan Bader,Vladimir Matyushenko,2013-01-26,-525,450,19.04761905,450.0,0.9468381663279396,0.05316183367205844,0,Red,19.04761905
3264,Mike Russow,Shawn Jordan,2013-01-26,-130,120,76.92307692,120.0,0.027410726867678446,0.9725892731323205,1,Blue,120.0
3265,Simeon Thoresen,David Mitchell,2013-01-26,-230,210,43.47826087,210.0,0.8786779887945794,0.1213220112054232,1,Red,-100.0
3266,Vitor Belfort,Michael Bisping,2013-01-19,-121,111,82.6446281,111.0,0.01559703274963534,0.9844029672503664,0,Blue,-100.0
3267,Daniel Sarafian,CB Dollaway,2013-01-19,-140,130,71.42857143,130.0,0.6497897561977498,0.3502102438022477,1,Red,-100.0
3268,Gabriel Gonzaga,Ben Rothwell,2013-01-19,-115,105,86.95652174,105.0,0.5800873573237328,0.41991264267626843,0,Red,86.95652174
3269,Thiago Tavares,Khabib Nurmagomedov,2013-01-19,175,-190,175.0,52.63157895,0.3818439023277411,0.6181560976722554,1,Red,-100.0
3270,Godofredo Pepey,Milton Vieira,2013-01-19,155,-165,155.0,60.60606061,0.6397380553835313,0.3602619446164699,0,Red,155.0
3271,Ronny Markes,Andrew Craig,2013-01-19,-315,285,31.74603175,285.0,0.7302526798630866,0.2697473201369144,0,Blue,-100.0
3272,Diego Nunes,Nik Lentz,2013-01-19,-135,125,74.07407407,125.0,0.6086661936003857,0.391333806399614,1,Red,-100.0
3273,Francisco Trinaldo,CJ Keith,2013-01-19,-440,390,22.72727273,390.0,0.8025167296590596,0.197483270340941,0,,0.0
3274,Junior Dos Santos,Cain Velasquez,2012-12-29,-190,175,52.63157895,175.0,0.8353577447995583,0.16464225520044273,1,Red,-100.0
3275,Jim Miller,Joe Lauzon,2012-12-29,-185,170,54.05405405,170.0,0.8342001341663665,0.1657998658336318,0,Red,54.05405405
3276,Tim Boetsch,Costas Philippou,2012-12-29,-145,135,68.96551724,135.0,0.43788394766904926,0.5621160523309532,1,Blue,135.0
3277,Yushin Okami,Alan Belcher,2012-12-29,105,-115,105.0,86.95652174,0.006572255001704056,0.9934277449982974,0,Blue,-100.0
3278,Brad Pickett,Eddie Wineland,2012-12-29,145,-155,145.0,64.51612903,0.3623735576946796,0.637626442305317,1,Blue,64.51612903
3279,Erik Perez,Byron Bloodworth,2012-12-29,-475,420,21.05263158,420.0,0.8816778231590703,0.11832217684093028,0,Red,21.05263158
3280,Melvin Guillard,Jamie Varner,2012-12-29,-140,130,71.42857143,130.0,0.009929681730043797,0.9900703182699531,1,Blue,130.0
3281,Michael Johnson,Myles Jury,2012-12-29,-255,235,39.21568627,235.0,0.7306971203054613,0.26930287969454114,1,Red,-100.0
3282,Philip De Fries,Todd Duffee,2012-12-29,315,-345,315.0,28.98550725,0.5273312772337088,0.4726687227662912,1,Red,-100.0
3283,Leonard Garcia,Max Holloway,2012-12-29,380,-430,380.0,23.25581395,0.1476682928092312,0.8523317071907717,1,Blue,23.25581395
3284,Chris Cariaso,John Moraga,2012-12-29,130,-140,130.0,71.42857143,0.49336136936658065,0.5066386306334213,1,Red,-100.0
3285,Roy Nelson,Matt Mitrione,2012-12-15,-185,170,54.05405405,170.0,0.7919718798206804,0.20802812017932107,0,Red,54.05405405
3286,Pat Barry,Shane del Rosario,2012-12-15,220,-240,220.0,41.66666667,0.47019106844617514,0.5298089315538284,0,Red,220.0
3287,Dustin Poirier,Jonathan Brookins,2012-12-15,-270,248,37.03703704,248.0,0.8206158759996991,0.17938412400030132,0,Red,37.03703704
3288,Mike Pyle,James Head,2012-12-15,-130,120,76.92307692,120.0,0.42107521176841256,0.578924788231588,0,Blue,-100.0
3289,Johnny Bedford,Marcos Vinicius,2012-12-15,-265,245,37.73584906,245.0,0.8605498799461277,0.13945012005387206,0,Red,37.73584906
3290,TJ Waldburger,Nick Catone,2012-12-15,-105,-105,95.23809524,95.23809524,0.8249364256816583,0.17506357431834424,0,Red,95.23809524
3291,Reuben Duran,Hugo Viana,2012-12-15,-125,115,80.0,115.0,0.7155201075199278,0.28447989248007416,1,Red,-100.0
3292,Mike Rio,John Cofer,2012-12-15,100,-110,100.0,90.90909091,0.33654045799896126,0.6634595420010418,0,Blue,-100.0
3293,Jared Papazian,Tim Elliott,2012-12-15,175,-190,175.0,52.63157895,0.4565851166174198,0.5434148833825835,1,Red,-100.0
3294,George Sotiropoulos,Ross Pearson,2012-12-14,190,-210,190.0,47.61904762,0.6819231142261458,0.31807688577385723,1,Red,-100.0
3295,Hector Lombard,Rousimar Palhares,2012-12-14,-225,205,44.44444444,205.0,0.7876243574286763,0.2123756425713245,0,Red,44.44444444
3296,Mike Pierce,Seth Baczynski,2012-12-14,-400,355,25.0,355.0,0.8010513813238288,0.1989486186761723,0,Red,25.0
3297,Benson Henderson,Nate Diaz,2012-12-08,-225,185,44.44444444,185.0,0.7091985557855998,0.2908014442143986,0,Red,44.44444444
3298,Mauricio Rua,Alexander Gustafsson,2012-12-08,240,-280,240.0,35.71428571,0.21403091596559326,0.7859690840344057,1,Blue,35.71428571
3299,BJ Penn,Rory MacDonald,2012-12-08,275,-335,275.0,29.85074627,0.00562421815833721,0.9943757818416656,1,Blue,29.85074627
3300,Mike Swick,Matt Brown,2012-12-08,-140,120,71.42857143,120.0,0.5642898342642632,0.4357101657357376,1,,0.0
3301,Yves Edwards,Jeremy Stephens,2012-12-08,200,-240,200.0,41.66666667,0.38605808645510775,0.6139419135448896,0,Red,200.0
3302,Raphael Assuncao,Mike Easton,2012-12-08,250,-300,250.0,33.33333333,0.33213060426948293,0.6678693957305145,0,Red,250.0
3303,Ramsey Nijem,Joe Proctor,2012-12-08,-230,190,43.47826087,190.0,0.8593971949965795,0.1406028050034179,0,Red,43.47826087
3304,Daron Cruickshank,Henry Martinez,2012-12-08,-170,150,58.82352941,150.0,0.7840672479999286,0.21593275200007422,0,Red,58.82352941
3305,Dennis Siver,Nam Phan,2012-12-08,-290,245,34.48275862,245.0,0.7203183857762371,0.2796816142237642,0,,0.0
3306,Scott Jorgensen,John Albert,2012-12-08,-280,240,35.71428571,240.0,0.8045027755712468,0.19549722442875217,0,Red,35.71428571
3307,Georges St-Pierre,Carlos Condit,2012-11-17,-300,270,33.33333333,270.0,0.7261136070362519,0.27388639296374684,0,Blue,-100.0
3308,Johny Hendricks,Martin Kampmann,2012-11-17,-167,157,59.88023952,157.0,0.36691760851671595,0.6330823914832858,0,Blue,-100.0
3309,Francis Carmont,Tom Lawlor,2012-11-17,-245,225,40.81632653,225.0,0.7845629790141814,0.2154370209858213,0,Red,40.81632653
3310,Mark Bocek,Rafael Dos Anjos,2012-11-17,190,-210,190.0,47.61904762,0.5462719414794994,0.4537280585205024,1,Red,-100.0
3311,Mark Hominick,Pablo Garza,2012-11-17,-280,255,35.71428571,255.0,0.8176807215612673,0.18231927843872942,1,Red,-100.0
3312,Patrick Cote,Alessio Sakara,2012-11-17,-210,190,47.61904762,190.0,0.564094026306829,0.4359059736931706,0,Blue,-100.0
3313,Cyrille Diabate,Chad Griggs,2012-11-17,-125,115,80.0,115.0,0.9368006906337839,0.06319930936621723,0,Red,80.0
3314,Sam Stout,John Makdessi,2012-11-17,-200,185,50.0,185.0,0.45451088307923454,0.5454891169207658,1,Blue,185.0
3315,Antonio Carvalho,Rodrigo Damm,2012-11-17,-205,188,48.7804878,188.0,0.7054504962446617,0.294549503755336,0,Red,48.7804878
3316,Matthew Riddle,John Maguire,2012-11-17,-220,200,45.45454545,200.0,0.8689213743067381,0.1310786256932617,0,Red,45.45454545
3317,Steven Siler,Darren Elkins,2012-11-17,100,-110,100.0,90.90909091,0.4586224042875826,0.5413775957124167,1,Blue,90.90909091
3318,Rich Franklin,Cung Le,2012-11-10,-450,400,22.22222222,400.0,0.6179534246813031,0.3820465753186934,1,Blue,400.0
3319,Dong Hyun Kim,Paulo Thiago,2012-11-10,-320,290,31.25,290.0,0.8480197256090668,0.15198027439093298,0,Red,31.25
3320,Takanori Gomi,Mac Danzig,2012-11-10,170,-185,170.0,54.05405405,0.347972872375184,0.6520271276248181,0,Blue,-100.0
3321,Takeya Mizugaki,Jeff Hougland,2012-11-10,-440,390,22.72727273,390.0,0.9046348475331594,0.09536515246683737,0,Red,22.72727273
3322,Yasuhiro Urushitani,John Lineker,2012-11-10,195,-215,195.0,46.51162791,0.276096848050283,0.7239031519497172,1,Blue,46.51162791
3323,Riki Fukuda,Tom DeBlass,2012-11-10,-260,240,38.46153846,240.0,0.8059186305533298,0.1940813694466715,0,Red,38.46153846
3324,Anderson Silva,Stephan Bonnar,2012-10-13,-1000,800,10.0,800.0,0.9999809083021719,1.909169783295065e-05,0,Red,10.0
3325,Minotauro Nogueira,Dave Herman,2012-10-13,-210,190,47.61904762,190.0,0.5695614103482204,0.430438589651779,0,Blue,-100.0
3326,Glover Teixeira,Fabio Maldonado,2012-10-13,-475,420,21.05263158,420.0,0.8145535020009699,0.18544649799903123,0,,0.0
3327,Jon Fitch,Erick Silva,2012-10-13,177,-192,177.0,52.08333333,0.8478646117242067,0.15213538827579376,0,Red,177.0
3328,Phil Davis,Wagner Prado,2012-10-13,-355,320,28.16901408,320.0,0.9591403517364934,0.04085964826350576,0,Red,28.16901408
3329,Demian Maia,Rick Story,2012-10-13,-115,105,86.95652174,105.0,0.6074299821907561,0.39257001780924095,0,Red,86.95652174
3330,Rony Jason,Sam Sicilia,2012-10-13,-210,190,47.61904762,190.0,0.68947129666463,0.3105287033353714,0,Red,47.61904762
3331,Gleison Tibau,Francisco Trinaldo,2012-10-13,-130,120,76.92307692,120.0,0.5327639765051315,0.46723602349486937,0,Blue,-100.0
3332,Diego Brandao,Joey Gambino,2012-10-13,-250,230,40.0,230.0,0.7075787068218615,0.2924212931781377,0,,0.0
3333,Luiz Cane,Chris Camozzi,2012-10-13,-145,135,68.96551724,135.0,0.45414489652779,0.5458551034722086,1,Blue,135.0
3334,Cristiano Marcello,Reza Madadi,2012-10-13,135,-145,135.0,68.96551724,0.42445534193033846,0.5755446580696582,0,,0.0
3335,Travis Browne,Antonio Silva,2012-10-05,-185,170,54.05405405,170.0,0.7910535530510515,0.20894644694895192,1,Red,-100.0
3336,Jake Ellenberger,Jay Hieron,2012-10-05,-310,280,32.25806452,280.0,0.18309349309247655,0.8169065069075239,0,Blue,-100.0
3337,Josh Neer,Justin Edwards,2012-10-05,-280,255,35.71428571,255.0,0.03436057665591416,0.9656394233440887,1,Blue,255.0
3338,Michael Johnson,Danny Castillo,2012-10-05,-185,170,54.05405405,170.0,0.5828526327438133,0.4171473672561867,0,Blue,-100.0
3339,Aaron Simpson,Mike Pierce,2012-10-05,135,-145,135.0,68.96551724,0.49067434307609853,0.5093256569239005,1,Red,-100.0
3340,Marcus LeVesseur,Carlo Prater,2012-10-05,-155,145,64.51612903,145.0,0.6628655389203763,0.3371344610796213,0,Red,64.51612903
3341,Jacob Volkmann,Shane Roller,2012-10-05,-170,160,58.82352941,160.0,0.5875223769012061,0.412477623098794,0,Blue,-100.0
3342,Bart Palaszewski,Diego Nunes,2012-10-05,177,-192,177.0,52.08333333,0.5574496787295634,0.4425503212704367,1,Red,-100.0
3343,Stefan Struve,Stipe Miocic,2012-09-29,155,-165,155.0,60.60606061,0.8158412554940212,0.18415874450597683,0,Red,155.0
3344,Dan Hardy,Amir Sadollah,2012-09-29,-230,210,43.47826087,210.0,0.4465384099593389,0.553461590040661,0,Blue,-100.0
3345,Brad Pickett,Yves Jabouin,2012-09-29,-156,146,64.1025641,146.0,0.5756003890293259,0.4243996109706775,0,Blue,-100.0
3346,Paul Sass,Matt Wiman,2012-09-29,-110,110,90.90909091,110.0,0.8208188554104034,0.1791811445895935,1,Red,-100.0
3347,John Hathaway,John Maguire,2012-09-29,-255,235,39.21568627,235.0,0.9010000758639294,0.09899992413606806,0,Red,39.21568627
3348,Che Mills,Duane Ludwig,2012-09-29,-230,210,43.47826087,210.0,0.8757688086905446,0.12423119130945491,0,Red,43.47826087
3349,Tom Watson,Brad Tavares,2012-09-29,150,-160,150.0,62.5,0.29329765247805434,0.7067023475219449,1,Blue,62.5
3350,Jason Young,Robert Peralta,2012-09-29,-115,105,86.95652174,105.0,0.6504910122502864,0.3495089877497157,1,Red,-100.0
3351,Jon Jones,Vitor Belfort,2012-09-22,-840,660,11.9047619,660.0,0.9995680958145644,0.0004319041854333342,0,Red,11.9047619
3352,Joseph Benavidez,Demetrious Johnson,2012-09-22,-245,225,40.81632653,225.0,0.6461371182204676,0.3538628817795319,1,Blue,225.0
3353,Michael Bisping,Brian Stann,2012-09-22,-200,185,50.0,185.0,0.6308635879184699,0.36913641208152914,0,Blue,-100.0
3354,Cub Swanson,Charles Oliveira,2012-09-22,215,-235,215.0,42.55319149,0.37348322369468384,0.626516776305315,0,Red,215.0
3355,Igor Pokrajac,Vinny Magalhaes,2012-09-22,-155,145,64.51612903,145.0,0.6074001401897389,0.3925998598102595,1,,0.0
3356,TJ Grant,Evan Dunham,2012-09-22,115,-125,115.0,80.0,0.47279658328702584,0.527203416712973,0,Red,115.0
3357,Sean Pierson,Lance Benoist,2012-09-22,200,-220,200.0,45.45454545,0.28297083156028247,0.7170291684397171,0,Blue,-100.0
3358,Jimy Hettes,Marcus Brimage,2012-09-22,-400,355,25.0,355.0,0.9441660080307618,0.055833991969234914,1,Red,-100.0
3359,Seth Baczynski,Simeon Thoresen,2012-09-22,-115,105,86.95652174,105.0,0.7641033558895217,0.23589664411047756,0,Red,86.95652174
3360,Mitch Gagnon,Walel Watson,2012-09-22,164,-174,164.0,57.47126437,0.6577546915214985,0.3422453084785018,0,Red,164.0
3361,Kyle Noke,Charlie Brenneman,2012-09-22,195,-215,195.0,46.51162791,0.6022791493097958,0.3977208506902072,0,Red,195.0
3362,Benson Henderson,Frankie Edgar,2012-08-11,-185,170,54.05405405,170.0,0.8022502081429772,0.1977497918570244,0,Red,54.05405405
3363,Donald Cerrone,Melvin Guillard,2012-08-11,-335,305,29.85074627,305.0,0.9298355180254126,0.0701644819745842,0,Red,29.85074627
3364,Yushin Okami,Buddy Roberts,2012-08-11,-660,540,15.15151515,540.0,0.18491120889734627,0.8150887911026568,0,Blue,-100.0
3365,Justin Lawrence,Max Holloway,2012-08-11,150,-160,150.0,62.5,0.4217500172789753,0.5782499827210271,1,Red,-100.0
3366,Dennis Bermudez,Tommy Hayden,2012-08-11,-315,285,31.74603175,285.0,0.8820456936712643,0.117954306328736,0,Red,31.74603175
3367,Jared Hamman,Michael Kuiper,2012-08-11,145,-155,145.0,64.51612903,0.4544165538399006,0.5455834461601025,1,Red,-100.0
3368,Ken Stone,Erik Perez,2012-08-11,155,-165,155.0,60.60606061,0.3793292001528103,0.6206707998471891,1,,0.0
3369,Nik Lentz,Eiji Mitsuoka,2012-08-11,-500,435,20.0,435.0,0.9427607475373044,0.05723925246269641,0,Red,20.0
3370,Mauricio Rua,Brandon Vera,2012-08-04,-400,355,25.0,355.0,0.8426823807895761,0.15731761921042134,0,Red,25.0
3371,Lyoto Machida,Ryan Bader,2012-08-04,-275,250,36.36363636,250.0,0.7503056764597237,0.24969432354027724,0,Red,36.36363636
3372,Joe Lauzon,Jamie Varner,2012-08-04,-115,105,86.95652174,105.0,0.512296012885869,0.4877039871141316,0,,0.0
3373,Mike Swick,DaMarques Johnson,2012-08-04,-220,200,45.45454545,200.0,0.7278490032150295,0.272150996784967,0,Red,45.45454545
3374,Cole Miller,Nam Phan,2012-08-04,-140,130,71.42857143,130.0,0.9281235412590433,0.07187645874095322,1,Red,-100.0
3375,Josh Grispi,Rani Yahya,2012-08-04,-200,185,50.0,185.0,0.9452831814345392,0.05471681856546278,1,Red,-100.0
3376,Philip De Fries,Oli Thompson,2012-08-04,-210,190,47.61904762,190.0,0.9363755257988959,0.0636244742011042,0,Red,47.61904762
3377,Manvel Gamburyan,Michihiro Omigawa,2012-08-04,-190,175,52.63157895,175.0,0.6846189751734499,0.3153810248265474,0,Red,52.63157895
3378,Urijah Faber,Renan Barao,2012-07-21,150,-160,150.0,62.5,0.2572984032948697,0.742701596705127,1,Blue,62.5
3379,Hector Lombard,Tim Boetsch,2012-07-21,-310,280,32.25806452,280.0,0.6067332755095209,0.39326672449048194,1,Blue,280.0
3380,Cheick Kongo,Shawn Jordan,2012-07-21,-125,115,80.0,115.0,0.07812893824091002,0.9218710617590906,0,Blue,-100.0
3381,Brian Ebersole,James Head,2012-07-21,-325,295,30.76923077,295.0,0.720677983096676,0.27932201690332326,1,Blue,295.0
3382,Court McGee,Nick Ring,2012-07-21,-125,115,80.0,115.0,0.6815370359494799,0.31846296405051705,1,Red,-100.0
3383,Antonio Carvalho,Daniel Pineda,2012-07-21,235,-255,235.0,39.21568627,0.39943328263900507,0.6005667173609954,0,Red,235.0
3384,Mitch Clarke,Anton Kuivanen,2012-07-21,155,-165,155.0,60.60606061,0.49582841603561933,0.5041715839643803,1,Red,-100.0
3385,Mark Munoz,Chris Weidman,2012-07-11,130,-140,130.0,71.42857143,0.21592595950367707,0.7840740404963195,1,Blue,71.42857143
3386,James Te Huna,Joey Beltran,2012-07-11,-380,340,26.31578947,340.0,0.7600807447134321,0.23991925528656877,0,Blue,-100.0
3387,Aaron Simpson,Kenny Robertson,2012-07-11,-330,300,30.3030303,300.0,0.7378657799175597,0.26213422008243864,0,Blue,-100.0
3388,Karlos Vemola,Francis Carmont,2012-07-11,190,-210,190.0,47.61904762,0.3690780951514855,0.6309219048485181,1,Red,-100.0
3389,TJ Dillashaw,Vaughan Lee,2012-07-11,-415,370,24.09638554,370.0,0.8746800998856823,0.12531990011431482,0,Red,24.09638554
3390,Rafael Dos Anjos,Anthony Njokuani,2012-07-11,-190,175,52.63157895,175.0,0.8172382157364382,0.18276178426356063,0,Red,52.63157895
3391,Damacio Page,Alex Caceres,2012-07-11,110,-120,110.0,83.33333333,0.6747078346095191,0.32529216539048045,1,Red,-100.0
3392,Chris Cariaso,Josh Ferguson,2012-07-11,-355,295,28.16901408,295.0,0.7130252888969323,0.28697471110307055,0,Blue,-100.0
3393,Rafael Natal,Andrew Craig,2012-07-11,130,-140,130.0,71.42857143,0.43379880094256956,0.566201199057429,1,,0.0
